<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.24	12:00:00	109.567	109.586	109.519	109.561	1119	0	5
2020.01.24	13:00:00	109.561	109.627	109.558	109.610	1033	0	5
2020.01.24	14:00:00	109.610	109.623	109.584	109.615	885	0	5
2020.01.24	15:00:00	109.615	109.620	109.519	109.532	1099	0	5
2020.01.24	16:00:00	109.532	109.557	109.429	109.456	2131	0	5
2020.01.24	17:00:00	109.456	109.465	109.314	109.437	3275	0	5
2020.01.24	18:00:00	109.440	109.465	109.316	109.324	2906	0	5
2020.01.24	19:00:00	109.321	109.350	109.243	109.317	3121	0	5
2020.01.24	20:00:00	109.317	109.323	109.219	109.254	2503	0	6
2020.01.24	21:00:00	109.254	109.262	109.169	109.251	2984	0	5
2020.01.24	22:00:00	109.253	109.323	109.226	109.284	3291	0	5
2020.01.24	23:00:00	109.284	109.291	109.238	109.278	794	0	6
2020.01.27	00:00:00	108.950	109.042	108.876	108.900	2608	0	4
2020.01.27	01:00:00	108.900	108.946	108.728	108.797	5214	0	5
2020.01.27	02:00:00	108.798	109.032	108.791	109.024	4260	0	5
2020.01.27	03:00:00	109.024	109.028	108.935	108.975	1812	0	5
2020.01.27	04:00:00	108.974	108.977	108.873	108.933	1699	0	5
2020.01.27	05:00:00	108.934	109.064	108.934	109.033	1745	0	5
2020.01.27	06:00:00	109.033	109.119	109.009	109.098	1358	0	5
2020.01.27	07:00:00	109.098	109.110	109.027	109.043	1193	0	5
2020.01.27	08:00:00	109.043	109.089	109.028	109.062	1189	0	5
2020.01.27	09:00:00	109.062	109.095	109.006	109.053	1886	0	5
2020.01.27	10:00:00	109.053	109.135	109.003	109.015	2492	0	5
2020.01.27	11:00:00	109.017	109.017	108.842	108.890	3040	0	5
2020.01.27	12:00:00	108.890	108.941	108.858	108.858	2099	0	5
2020.01.27	13:00:00	108.858	108.954	108.825	108.899	2019	0	5
2020.01.27	14:00:00	108.899	109.003	108.899	108.952	2417	0	5
2020.01.27	15:00:00	108.952	109.059	108.918	109.024	2390	0	5
2020.01.27	16:00:00	109.024	109.096	108.849	108.994	4614	0	5
2020.01.27	17:00:00	108.994	109.005	108.874	108.908	3959	0	5
2020.01.27	18:00:00	108.908	109.002	108.869	108.955	3654	0	5
2020.01.27	19:00:00	108.955	109.057	108.948	109.004	2257	0	5
2020.01.27	20:00:00	109.004	109.060	108.979	108.994	1934	0	6
2020.01.27	21:00:00	108.994	109.002	108.917	108.918	1703	0	5
2020.01.27	22:00:00	108.918	108.958	108.874	108.888	2268	0	5
2020.01.27	23:00:00	108.888	108.914	108.860	108.885	848	0	5
2020.01.28	00:00:00	108.882	108.913	108.867	108.912	459	0	7
2020.01.28	01:00:00	108.912	108.960	108.892	108.928	1443	0	6
2020.01.28	02:00:00	108.928	108.963	108.817	108.845	1559	0	5
2020.01.28	03:00:00	108.845	109.044	108.835	109.024	2077	0	5
2020.01.28	04:00:00	109.024	109.030	108.953	109.000	1264	0	6
2020.01.28	05:00:00	109.000	109.004	108.970	109.000	704	0	6
2020.01.28	06:00:00	109.000	109.018	108.967	108.976	984	0	5
2020.01.28	07:00:00	108.976	109.040	108.944	109.025	977	0	6
2020.01.28	08:00:00	109.025	109.059	109.004	109.059	1189	0	5
2020.01.28	09:00:00	109.060	109.097	109.038	109.082	1321	0	5
2020.01.28	10:00:00	109.082	109.082	108.886	108.914	2560	0	5
2020.01.28	11:00:00	108.914	108.915	108.753	108.822	3585	0	5
2020.01.28	12:00:00	108.822	108.879	108.812	108.855	1671	0	5
2020.01.28	13:00:00	108.855	108.913	108.770	108.891	1573	0	5
2020.01.28	14:00:00	108.891	109.089	108.858	109.058	2637	0	5
2020.01.28	15:00:00	109.058	109.069	108.997	109.025	2121	0	5
2020.01.28	16:00:00	109.026	109.028	108.924	109.007	2791	0	5
2020.01.28	17:00:00	109.011	109.199	109.005	109.140	3193	0	5
2020.01.28	18:00:00	109.140	109.173	109.085	109.167	2011	0	5
2020.01.28	19:00:00	109.166	109.192	109.113	109.126	1495	0	5
2020.01.28	20:00:00	109.126	109.134	109.099	109.128	1283	0	6
2020.01.28	21:00:00	109.128	109.169	109.121	109.138	1464	0	5
2020.01.28	22:00:00	109.138	109.150	109.099	109.114	1488	0	5
2020.01.28	23:00:00	109.113	109.173	109.111	109.140	1067	0	4
2020.01.29	00:00:00	109.135	109.263	109.084	109.231	963	0	5
2020.01.29	01:00:00	109.231	109.232	109.078	109.132	1653	0	5
2020.01.29	02:00:00	109.133	109.160	109.071	109.109	1516	0	5
2020.01.29	03:00:00	109.108	109.232	109.074	109.195	2480	0	5
2020.01.29	04:00:00	109.195	109.219	109.144	109.185	1238	0	5
2020.01.29	05:00:00	109.185	109.229	109.181	109.203	876	0	5
2020.01.29	06:00:00	109.203	109.210	109.178	109.193	620	0	6
2020.01.29	07:00:00	109.193	109.198	109.125	109.125	918	0	5
2020.01.29	08:00:00	109.124	109.134	109.079	109.099	1055	0	5
2020.01.29	09:00:00	109.099	109.115	109.031	109.098	1427	0	5
2020.01.29	10:00:00	109.098	109.156	109.036	109.080	2112	0	5
2020.01.29	11:00:00	109.080	109.094	109.005	109.024	1483	0	5
2020.01.29	12:00:00	109.022	109.094	109.022	109.088	1149	0	5
2020.01.29	13:00:00	109.088	109.114	109.055	109.081	988	0	5
2020.01.29	14:00:00	109.081	109.130	109.073	109.112	1011	0	5
2020.01.29	15:00:00	109.112	109.161	109.090	109.145	1389	0	5
2020.01.29	16:00:00	109.145	109.182	109.035	109.062	2239	0	5
2020.01.29	17:00:00	109.062	109.183	108.973	109.154	3158	0	5
2020.01.29	18:00:00	109.154	109.183	109.129	109.152	1479	0	5
2020.01.29	19:00:00	109.152	109.176	109.134	109.150	949	0	5
2020.01.29	20:00:00	109.150	109.214	109.147	109.190	1859	0	5
2020.01.29	21:00:00	109.190	109.260	109.030	109.033	2744	0	5
2020.01.29	22:00:00	109.039	109.097	108.993	109.056	3719	0	5
2020.01.29	23:00:00	109.056	109.083	109.004	109.006	1313	0	4
2020.01.30	00:00:00	109.005	109.059	108.971	109.008	3511	0	6
2020.01.30	01:00:00	109.007	109.063	108.942	108.984	1455	0	6
2020.01.30	02:00:00	108.984	109.043	108.929	108.964	2163	0	5
2020.01.30	03:00:00	108.964	108.986	108.899	108.947	2058	0	5
2020.01.30	04:00:00	108.946	108.954	108.866	108.894	2261	0	5
2020.01.30	05:00:00	108.894	108.940	108.862	108.876	1623	0	5
2020.01.30	06:00:00	108.876	108.928	108.841	108.904	1151	0	6
2020.01.30	07:00:00	108.904	108.919	108.853	108.917	1236	0	5
2020.01.30	08:00:00	108.917	108.955	108.902	108.903	1106	0	5
2020.01.30	09:00:00	108.901	108.923	108.804	108.862	3349	0	5
2020.01.30	10:00:00	108.862	108.906	108.815	108.880	3004	0	5
2020.01.30	11:00:00	108.880	108.975	108.863	108.898	2168	0	5
2020.01.30	12:00:00	108.899	108.949	108.883	108.922	1608	0	5
2020.01.30	13:00:00	108.922	108.924	108.844	108.892	1402	0	5
2020.01.30	14:00:00	108.892	108.892	108.763	108.780	2159	0	5
2020.01.30	15:00:00	108.779	108.933	108.769	108.896	3030	0	5
2020.01.30	16:00:00	108.896	109.006	108.848	108.900	3368	0	5
2020.01.30	17:00:00	108.900	108.953	108.649	108.668	3538	0	5
2020.01.30	18:00:00	108.670	108.798	108.658	108.745	2958	0	5
2020.01.30	19:00:00	108.745	108.778	108.578	108.602	3033	0	5
2020.01.30	20:00:00	108.602	108.675	108.585	108.633	1976	0	5
2020.01.30	21:00:00	108.630	108.849	108.606	108.761	5025	0	5
2020.01.30	22:00:00	108.764	108.914	108.757	108.907	5945	0	6
2020.01.30	23:00:00	108.905	108.996	108.900	108.946	1466	0	5
2020.01.31	00:00:00	108.937	108.997	108.918	108.930	727	0	6
2020.01.31	01:00:00	108.930	108.937	108.875	108.887	1508	0	6
2020.01.31	02:00:00	108.889	109.067	108.888	109.049	2613	0	5
2020.01.31	03:00:00	109.049	109.133	109.009	109.050	2999	0	5
2020.01.31	04:00:00	109.050	109.107	109.043	109.056	2363	0	5
2020.01.31	05:00:00	109.056	109.126	109.022	109.072	1256	0	5
2020.01.31	06:00:00	109.072	109.085	109.043	109.085	703	0	6
2020.01.31	07:00:00	109.085	109.099	109.055	109.070	883	0	5
2020.01.31	08:00:00	109.070	109.071	109.001	109.034	1177	0	5
2020.01.31	09:00:00	109.035	109.083	109.019	109.050	1417	0	5
2020.01.31	10:00:00	109.050	109.068	108.998	109.017	2077	0	5
2020.01.31	11:00:00	109.017	109.030	108.922	108.964	1748	0	5
2020.01.31	12:00:00	108.964	108.986	108.886	108.943	2124	0	5
2020.01.31	13:00:00	108.942	108.979	108.912	108.914	1644	0	5
2020.01.31	14:00:00	108.914	108.960	108.910	108.960	1596	0	5
2020.01.31	15:00:00	108.960	108.965	108.823	108.848	2463	0	5
2020.01.31	16:00:00	108.849	108.885	108.719	108.753	2930	0	5
2020.01.31	17:00:00	108.754	108.770	108.356	108.396	4473	0	5
2020.01.31	18:00:00	108.400	108.518	108.308	108.504	5875	0	5
2020.01.31	19:00:00	108.501	108.522	108.339	108.421	4772	0	5
2020.01.31	20:00:00	108.421	108.452	108.325	108.410	3633	0	5
2020.01.31	21:00:00	108.410	108.444	108.327	108.348	3618	0	6
2020.01.31	22:00:00	108.348	108.420	108.304	108.347	4522	0	5
2020.01.31	23:00:00	108.348	108.376	108.327	108.346	1006	0	4
2020.02.03	00:00:00	108.413	108.434	108.310	108.350	1397	0	5
2020.02.03	01:00:00	108.349	108.411	108.317	108.385	2312	0	5
2020.02.03	02:00:00	108.386	108.563	108.362	108.484	2467	0	5
2020.02.03	03:00:00	108.484	108.580	108.415	108.559	4816	0	5
2020.02.03	04:00:00	108.559	108.569	108.471	108.479	2808	0	5
2020.02.03	05:00:00	108.479	108.548	108.470	108.544	1859	0	5
2020.02.03	06:00:00	108.543	108.548	108.471	108.475	658	0	5
2020.02.03	07:00:00	108.475	108.529	108.474	108.524	1205	0	6
2020.02.03	08:00:00	108.524	108.526	108.472	108.521	1016	0	5
2020.02.03	09:00:00	108.519	108.696	108.491	108.625	2292	0	6
2020.02.03	10:00:00	108.621	108.647	108.460	108.608	3692	0	5
2020.02.03	11:00:00	108.608	108.608	108.504	108.504	2457	0	5
2020.02.03	12:00:00	108.504	108.528	108.416	108.417	1731	0	5
2020.02.03	13:00:00	108.417	108.537	108.415	108.524	1732	0	5
2020.02.03	14:00:00	108.522	108.529	108.480	108.510	1059	0	5
2020.02.03	15:00:00	108.510	108.574	108.506	108.539	1796	0	5
2020.02.03	16:00:00	108.539	108.669	108.480	108.624	2548	0	5
2020.02.03	17:00:00	108.636	108.796	108.590	108.709	4813	0	5
2020.02.03	18:00:00	108.709	108.729	108.518	108.591	3649	0	5
2020.02.03	19:00:00	108.591	108.676	108.551	108.662	2714	0	5
2020.02.03	20:00:00	108.662	108.669	108.586	108.668	2120	0	5
2020.02.03	21:00:00	108.668	108.691	108.627	108.674	1800	0	6
2020.02.03	22:00:00	108.673	108.741	108.657	108.684	1842	0	5
2020.02.03	23:00:00	108.684	108.698	108.662	108.666	867	0	3
2020.02.04	00:00:00	108.661	108.700	108.643	108.661	1133	0	6
2020.02.04	01:00:00	108.658	108.667	108.578	108.615	898	0	6
2020.02.04	02:00:00	108.615	108.655	108.570	108.590	1696	0	5
2020.02.04	03:00:00	108.590	108.712	108.546	108.698	3388	0	5
2020.02.04	04:00:00	108.696	108.696	108.611	108.662	1879	0	5
2020.02.04	05:00:00	108.662	108.779	108.618	108.692	1788	0	5
2020.02.04	06:00:00	108.692	108.779	108.690	108.733	1326	0	5
2020.02.04	07:00:00	108.733	108.851	108.718	108.812	1703	0	5
2020.02.04	08:00:00	108.811	108.932	108.787	108.911	1432	0	5
2020.02.04	09:00:00	108.914	108.946	108.825	108.938	1967	0	5
2020.02.04	10:00:00	108.933	109.084	108.915	109.032	3316	0	5
2020.02.04	11:00:00	109.032	109.128	109.005	109.082	2054	0	5
2020.02.04	12:00:00	109.082	109.092	108.978	108.981	1348	0	5
2020.02.04	13:00:00	108.982	109.061	108.973	109.029	1217	0	5
2020.02.04	14:00:00	109.029	109.136	109.025	109.133	2085	0	5
2020.02.04	15:00:00	109.132	109.198	109.066	109.182	2009	0	5
2020.02.04	16:00:00	109.182	109.269	109.127	109.247	3126	0	5
2020.02.04	17:00:00	109.245	109.358	109.196	109.333	2971	0	5
2020.02.04	18:00:00	109.333	109.444	109.290	109.403	1785	0	5
2020.02.04	19:00:00	109.403	109.467	109.392	109.459	1958	0	6
2020.02.04	20:00:00	109.461	109.520	109.428	109.476	1342	0	5
2020.02.04	21:00:00	109.476	109.536	109.467	109.498	1469	0	5
2020.02.04	22:00:00	109.497	109.542	109.458	109.469	1365	0	5
2020.02.04	23:00:00	109.470	109.539	109.448	109.514	942	0	5
2020.02.05	00:00:00	109.515	109.516	109.440	109.462	822	0	5
2020.02.05	01:00:00	109.462	109.494	109.429	109.440	882	0	6
2020.02.05	02:00:00	109.440	109.481	109.369	109.416	2518	0	5
2020.02.05	03:00:00	109.416	109.485	109.364	109.482	3044	0	5
2020.02.05	04:00:00	109.482	109.489	109.446	109.455	1877	0	6
2020.02.05	05:00:00	109.455	109.470	109.404	109.444	1260	0	6
2020.02.05	06:00:00	109.444	109.480	109.434	109.469	735	0	5
2020.02.05	07:00:00	109.469	109.475	109.403	109.430	1190	0	5
2020.02.05	08:00:00	109.430	109.460	109.398	109.409	1048	0	5
2020.02.05	09:00:00	109.407	109.418	109.315	109.333	1561	0	5
2020.02.05	10:00:00	109.335	109.719	109.301	109.554	5414	0	5
2020.02.05	11:00:00	109.553	109.703	109.529	109.693	4394	0	5
2020.02.05	12:00:00	109.693	109.702	109.618	109.669	2231	0	5
2020.02.05	13:00:00	109.669	109.723	109.543	109.572	2940	0	5
2020.02.05	14:00:00	109.570	109.695	109.552	109.686	1928	0	5
2020.02.05	15:00:00	109.685	109.801	109.673	109.773	2419	0	5
2020.02.05	16:00:00	109.773	109.829	109.727	109.807	2865	0	5
2020.02.05	17:00:00	109.807	109.840	109.644	109.754	4705	0	5
2020.02.05	18:00:00	109.754	109.754	109.663	109.741	2342	0	5
2020.02.05	19:00:00	109.741	109.761	109.724	109.761	1282	0	5
2020.02.05	20:00:00	109.761	109.771	109.735	109.761	1055	0	6
2020.02.05	21:00:00	109.761	109.832	109.751	109.832	1224	0	5
2020.02.05	22:00:00	109.835	109.835	109.797	109.824	1308	0	5
2020.02.05	23:00:00	109.826	109.842	109.801	109.810	599	0	5
2020.02.06	00:00:00	109.809	109.823	109.747	109.792	1303	0	5
2020.02.06	01:00:00	109.792	109.823	109.775	109.816	880	0	5
2020.02.06	02:00:00	109.816	109.904	109.798	109.839	1938	0	5
2020.02.06	03:00:00	109.839	109.895	109.810	109.829	2809	0	6
2020.02.06	04:00:00	109.829	109.893	109.829	109.880	1507	0	5
2020.02.06	05:00:00	109.880	109.900	109.849	109.891	936	0	5
2020.02.06	06:00:00	109.891	109.963	109.883	109.955	1939	0	5
2020.02.06	07:00:00	109.955	109.979	109.902	109.906	1819	0	5
2020.02.06	08:00:00	109.903	109.967	109.888	109.899	1239	0	5
2020.02.06	09:00:00	109.901	109.918	109.849	109.907	1559	0	5
2020.02.06	10:00:00	109.907	109.954	109.875	109.942	1961	0	5
2020.02.06	11:00:00	109.942	109.942	109.790	109.847	2263	0	5
2020.02.06	12:00:00	109.847	109.847	109.778	109.793	1577	0	5
2020.02.06	13:00:00	109.793	109.929	109.791	109.921	1284	0	5
2020.02.06	14:00:00	109.921	109.930	109.844	109.852	971	0	5
2020.02.06	15:00:00	109.852	109.922	109.819	109.879	1685	0	5
2020.02.06	16:00:00	109.879	109.930	109.816	109.930	2817	0	5
2020.02.06	17:00:00	109.929	109.985	109.878	109.970	2846	0	5
2020.02.06	18:00:00	109.968	109.982	109.890	109.893	1925	0	5
2020.02.06	19:00:00	109.893	109.971	109.880	109.968	1290	0	5
2020.02.06	20:00:00	109.968	109.988	109.944	109.973	819	0	6
2020.02.06	21:00:00	109.973	109.996	109.967	109.973	889	0	5
2020.02.06	22:00:00	109.973	110.004	109.942	109.988	1095	0	5
2020.02.06	23:00:00	109.990	109.996	109.962	109.993	659	0	5
2020.02.07	00:00:00	109.982	110.019	109.974	109.980	710	0	6
2020.02.07	01:00:00	109.980	110.012	109.956	109.960	843	0	5
2020.02.07	02:00:00	109.960	109.984	109.810	109.869	2061	0	5
2020.02.07	03:00:00	109.869	109.925	109.836	109.911	4545	0	5
2020.02.07	04:00:00	109.911	109.934	109.893	109.898	2242	0	5
2020.02.07	05:00:00	109.897	109.921	109.891	109.906	1670	0	5
2020.02.07	06:00:00	109.906	109.922	109.893	109.915	1055	0	6
2020.02.07	07:00:00	109.915	109.923	109.871	109.881	1786	0	5
2020.02.07	08:00:00	109.881	109.977	109.867	109.967	1624	0	5
2020.02.07	09:00:00	109.970	109.990	109.880	109.921	2577	0	5
2020.02.07	10:00:00	109.928	109.945	109.858	109.937	2848	0	5
2020.02.07	11:00:00	109.937	109.948	109.778	109.780	1654	0	5
2020.02.07	12:00:00	109.780	109.814	109.668	109.766	2471	0	5
2020.02.07	13:00:00	109.766	109.844	109.734	109.824	1433	0	5
2020.02.07	14:00:00	109.825	109.883	109.814	109.870	1091	0	5
2020.02.07	15:00:00	109.871	110.000	109.742	109.771	3696	0	5
2020.02.07	16:00:00	109.771	109.840	109.535	109.576	4108	0	5
2020.02.07	17:00:00	109.576	109.795	109.529	109.773	3371	0	5
2020.02.07	18:00:00	109.772	109.842	109.718	109.804	2225	0	5
2020.02.07	19:00:00	109.804	109.833	109.780	109.804	1282	0	6
2020.02.07	20:00:00	109.804	109.823	109.744	109.744	1543	0	5
2020.02.07	21:00:00	109.744	109.759	109.697	109.729	2196	0	5
2020.02.07	22:00:00	109.730	109.775	109.729	109.765	2156	0	5
2020.02.07	23:00:00	109.764	109.797	109.746	109.776	714	0	6
2020.02.10	00:00:00	109.685	109.752	109.682	109.714	1208	0	4
2020.02.10	01:00:00	109.714	109.777	109.558	109.615	2887	0	5
2020.02.10	02:00:00	109.616	109.709	109.603	109.651	2743	0	5
2020.02.10	03:00:00	109.651	109.809	109.627	109.780	3704	0	5
2020.02.10	04:00:00	109.780	109.875	109.773	109.831	2695	0	5
2020.02.10	05:00:00	109.831	109.850	109.762	109.764	1325	0	5
2020.02.10	06:00:00	109.764	109.778	109.727	109.731	907	0	5
2020.02.10	07:00:00	109.731	109.796	109.730	109.774	1080	0	5
2020.02.10	08:00:00	109.771	109.832	109.759	109.820	1216	0	5
2020.02.10	09:00:00	109.822	109.849	109.757	109.799	1909	0	5
2020.02.10	10:00:00	109.798	109.844	109.719	109.780	2815	0	5
2020.02.10	11:00:00	109.780	109.820	109.722	109.725	1493	0	5
2020.02.10	12:00:00	109.723	109.810	109.703	109.766	2143	0	5
2020.02.10	13:00:00	109.766	109.808	109.757	109.775	1423	0	5
2020.02.10	14:00:00	109.775	109.793	109.726	109.744	1459	0	5
2020.02.10	15:00:00	109.744	109.782	109.700	109.737	1696	0	5
2020.02.10	16:00:00	109.737	109.770	109.650	109.767	2664	0	5
2020.02.10	17:00:00	109.767	109.768	109.693	109.730	2027	0	5
2020.02.10	18:00:00	109.733	109.796	109.725	109.765	1457	0	5
2020.02.10	19:00:00	109.765	109.766	109.638	109.684	1730	0	5
2020.02.10	20:00:00	109.684	109.715	109.674	109.681	1048	0	6
2020.02.10	21:00:00	109.681	109.695	109.659	109.695	1083	0	6
2020.02.10	22:00:00	109.695	109.754	109.677	109.743	1641	0	5
2020.02.10	23:00:00	109.737	109.774	109.725	109.767	1028	0	5
2020.02.11	00:00:00	109.766	109.782	109.739	109.753	622	0	6
2020.02.11	01:00:00	109.753	109.779	109.745	109.766	1103	0	6
2020.02.11	02:00:00	109.766	109.829	109.737	109.812	1283	0	5
2020.02.11	03:00:00	109.812	109.851	109.800	109.844	1443	0	5
2020.02.11	04:00:00	109.844	109.897	109.829	109.873	1067	0	6
2020.02.11	05:00:00	109.873	109.887	109.841	109.872	626	0	6
2020.02.11	06:00:00	109.872	109.883	109.857	109.879	338	0	6
2020.02.11	07:00:00	109.879	109.904	109.870	109.892	659	0	6
2020.02.11	08:00:00	109.892	109.929	109.891	109.896	944	0	5
2020.02.11	09:00:00	109.892	109.910	109.849	109.910	1335	0	5
2020.02.11	10:00:00	109.910	109.944	109.859	109.876	1910	0	5
2020.02.11	11:00:00	109.876	109.893	109.830	109.862	1564	0	5
2020.02.11	12:00:00	109.862	109.889	109.830	109.873	1023	0	5
2020.02.11	13:00:00	109.872	109.878	109.832	109.848	822	0	5
2020.02.11	14:00:00	109.848	109.860	109.812	109.843	947	0	5
2020.02.11	15:00:00	109.843	109.847	109.747	109.779	2120	0	5
2020.02.11	16:00:00	109.779	109.822	109.744	109.799	2694	0	5
2020.02.11	17:00:00	109.799	109.959	109.798	109.903	2710	0	5
2020.02.11	18:00:00	109.904	109.932	109.749	109.784	2266	0	5
2020.02.11	19:00:00	109.784	109.820	109.768	109.814	1686	0	6
2020.02.11	20:00:00	109.811	109.835	109.750	109.779	1205	0	5
2020.02.11	21:00:00	109.780	109.785	109.731	109.748	1691	0	5
2020.02.11	22:00:00	109.749	109.788	109.724	109.777	1808	0	5
2020.02.11	23:00:00	109.778	109.788	109.774	109.782	564	0	6
2020.02.12	00:00:00	109.781	109.807	109.756	109.782	1004	0	6
2020.02.12	01:00:00	109.782	109.848	109.782	109.840	1381	0	5
2020.02.12	02:00:00	109.841	109.864	109.797	109.844	2738	0	5
2020.02.12	03:00:00	109.842	109.882	109.825	109.867	2116	0	5
2020.02.12	04:00:00	109.867	109.889	109.840	109.876	1292	0	6
2020.02.12	05:00:00	109.876	109.877	109.821	109.823	680	0	6
2020.02.12	06:00:00	109.823	109.838	109.815	109.824	724	0	5
2020.02.12	07:00:00	109.824	109.864	109.824	109.854	805	0	5
2020.02.12	08:00:00	109.854	109.883	109.844	109.867	1142	0	6
2020.02.12	09:00:00	109.865	109.920	109.845	109.879	1410	0	6
2020.02.12	10:00:00	109.875	110.133	109.866	110.105	2853	0	5
2020.02.12	11:00:00	110.105	110.111	109.958	109.989	1835	0	5
2020.02.12	12:00:00	109.989	110.034	109.916	109.962	1269	0	5
2020.02.12	13:00:00	109.962	109.993	109.932	109.953	946	0	5
2020.02.12	14:00:00	109.953	109.982	109.943	109.954	895	0	5
2020.02.12	15:00:00	109.954	110.008	109.944	109.980	1166	0	5
2020.02.12	16:00:00	109.980	110.056	109.976	110.052	2145	0	5
2020.02.12	17:00:00	110.052	110.055	109.996	110.012	2325	0	5
2020.02.12	18:00:00	110.012	110.077	109.982	110.006	1523	0	5
2020.02.12	19:00:00	110.006	110.040	109.993	110.034	1134	0	5
2020.02.12	20:00:00	110.034	110.042	109.984	110.039	1051	0	5
2020.02.12	21:00:00	110.039	110.093	110.027	110.078	1146	0	5
2020.02.12	22:00:00	110.078	110.110	110.067	110.069	1025	0	5
2020.02.12	23:00:00	110.070	110.115	110.065	110.089	980	0	5
2020.02.13	00:00:00	110.090	110.090	110.057	110.076	2221	0	7
2020.02.13	01:00:00	110.076	110.084	109.799	109.868	2724	0	5
2020.02.13	02:00:00	109.869	109.930	109.849	109.880	4182	0	5
2020.02.13	03:00:00	109.879	109.983	109.869	109.946	3224	0	5
2020.02.13	04:00:00	109.946	109.976	109.915	109.921	1647	0	5
2020.02.13	05:00:00	109.922	109.934	109.851	109.857	1184	0	5
2020.02.13	06:00:00	109.858	109.894	109.850	109.858	1077	0	5
2020.02.13	07:00:00	109.858	109.886	109.820	109.824	1510	0	5
2020.02.13	08:00:00	109.823	109.845	109.771	109.809	1407	0	5
2020.02.13	09:00:00	109.809	109.847	109.716	109.725	2231	0	5
2020.02.13	10:00:00	109.726	109.790	109.713	109.761	2400	0	5
2020.02.13	11:00:00	109.761	109.805	109.714	109.734	1825	0	5
2020.02.13	12:00:00	109.734	109.740	109.615	109.691	2415	0	5
2020.02.13	13:00:00	109.691	109.725	109.649	109.703	2293	0	5
